EngineID,Cycle,OpSetting1,OpSetting2,OpSetting3,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,Ps30,phi,NRf,NRc,BPR,farB,htBleed,Nf_dmd,PCNfR_dmd,W31,W32,RUL
-0.496,-1.333,0.324,-1.032,0.000,0.000,-0.722,-0.501,0.553,-1.000,0.142,1.099,0.329,-0.812,0.000,-0.416,0.714,0.054,-0.788,-0.702,-1.000,-0.782,0.000,0.000,-0.865,0.376,153.000
-0.496,-1.318,0.141,-1.373,0.000,0.000,-0.322,0.890,-0.067,-1.000,0.142,0.036,-0.798,-0.819,0.000,-0.266,0.429,0.471,-0.801,-0.385,-1.000,0.510,0.000,0.000,0.408,0.754,152.000
-0.496,-1.304,0.324,-1.032,0.000,0.000,-0.082,-0.938,-0.579,-1.000,0.142,0.669,-0.375,-0.752,0.000,-0.304,0.456,0.332,-0.703,-0.431,-1.000,-0.782,0.000,0.000,0.187,0.500,151.000
-0.496,-1.289,2.610,1.016,0.000,0.000,-0.722,0.259,-0.206,-1.000,0.142,-0.156,-0.516,-1.058,0.000,-0.341,-0.086,-0.503,-1.006,-0.796,-1.000,-0.136,0.000,0.000,0.076,-0.516,150.000
-0.496,-1.275,-0.042,0.333,0.000,0.000,0.758,-0.335,-0.793,-1.000,0.142,0.421,-0.375,-1.043,0.000,0.108,-0.276,0.471,-1.175,-0.470,-1.000,-0.136,0.000,0.000,0.187,0.119,149.000
-0.496,-1.260,1.467,-0.349,0.000,0.000,-0.322,0.123,0.171,-1.000,0.142,0.748,-0.094,-0.928,0.000,-0.154,0.036,-0.086,-1.217,-0.484,-1.000,-0.782,0.000,0.000,0.021,0.255,148.000
-0.496,-1.246,-1.047,0.333,0.000,0.000,-0.782,-0.165,0.042,-1.000,0.142,1.099,0.047,-0.915,0.000,-0.454,-0.045,0.054,-1.217,-0.220,-1.000,-1.427,0.000,0.000,0.795,0.051,147.000
-0.496,-1.231,-0.453,1.016,0.000,0.000,-0.562,0.228,0.031,-1.000,0.142,0.003,0.188,-0.929,0.000,-0.940,0.294,0.193,-1.119,-0.025,-1.000,0.510,0.000,0.000,1.183,0.427,146.000
-0.496,-1.217,0.827,-1.032,0.000,0.000,0.058,-0.734,-1.014,-1.000,0.142,0.658,0.047,-0.653,0.000,-0.004,0.578,-0.225,-1.125,-0.753,-1.000,-0.136,0.000,0.000,0.519,0.473,145.000
-0.496,-1.202,-2.145,0.333,0.000,0.000,-0.522,0.608,0.568,-1.000,0.142,-0.336,0.329,-0.825,0.000,-0.042,-0.032,0.610,-0.799,-0.335,-1.000,-0.136,0.000,0.000,0.463,0.818,144.000
-0.496,-1.188,0.050,0.333,0.000,0.000,0.778,-0.379,-0.539,-1.000,0.142,0.172,0.329,-0.630,0.000,-0.192,0.036,0.054,-0.735,-0.998,-1.000,-0.136,0.000,0.000,0.906,1.095,143.000
-0.496,-1.173,0.781,-1.032,0.000,0.000,-0.942,-1.437,-0.847,-1.000,0.142,0.827,-0.657,-1.154,0.000,-0.229,0.660,0.054,-0.877,0.265,-1.000,-0.782,0.000,0.000,0.131,-0.118,142.000
-0.496,-1.159,-0.636,1.016,0.000,0.000,-0.582,0.017,0.044,-1.000,0.142,1.302,0.188,-0.726,0.000,-0.304,0.361,0.749,-0.611,0.025,-1.000,-0.136,0.000,0.000,0.131,0.274,141.000
-0.496,-1.144,-1.368,0.674,0.000,0.000,-0.922,-0.935,0.362,-1.000,0.142,0.025,-0.094,-0.889,0.000,0.108,0.578,-0.225,-1.069,-0.705,-1.000,-0.782,0.000,0.000,0.574,0.298,140.000
-0.496,-1.130,1.193,1.016,0.000,0.000,-0.582,-0.443,-0.460,-1.000,0.142,0.398,0.470,-0.931,0.000,0.108,-0.140,0.054,-1.072,-0.753,-1.000,-0.136,0.000,0.000,0.795,0.161,139.000
-0.496,-1.115,0.141,-0.690,0.000,0.000,-0.082,-1.340,0.034,-1.000,0.142,0.511,0.892,-1.311,0.000,0.145,0.605,-0.503,-0.952,-0.172,-1.000,-0.136,0.000,0.000,1.404,-0.496,138.000
-0.496,-1.101,-1.230,0.674,0.000,0.000,-0.022,-0.067,-0.768,-1.000,0.142,0.127,-0.094,-0.789,0.000,0.071,0.741,0.749,-0.864,-0.151,-1.000,-0.782,0.000,0.000,0.795,1.070,137.000
-0.496,-1.086,-0.407,-1.373,0.000,0.000,-0.202,-0.764,-0.303,-1.000,0.142,0.658,0.470,-0.350,0.000,-0.866,0.673,-0.920,-1.037,-0.652,-1.000,-0.782,0.000,0.000,0.463,0.375,136.000
-0.496,-1.072,1.193,-1.032,0.000,0.000,-1.082,-0.774,-0.385,-1.000,0.142,0.726,0.470,-1.029,0.000,-0.004,-0.235,-0.225,-0.865,-0.630,-1.000,-0.782,0.000,0.000,0.463,-0.793,135.000
-0.496,-1.057,-0.225,0.333,0.000,0.000,-0.242,-1.113,-0.857,-1.000,0.142,-0.325,-0.657,-0.927,0.000,-0.304,1.283,0.610,-0.941,0.055,-1.000,-0.782,0.000,0.000,0.851,0.987,134.000
-0.496,-1.043,0.278,-1.032,0.000,0.000,0.518,-0.418,-0.180,-1.000,0.142,0.545,-0.235,-0.735,0.000,-0.042,0.158,-0.225,-1.005,-0.327,-1.000,-1.427,0.000,0.000,0.795,0.120,133.000
-0.496,-1.028,-0.545,-0.008,0.000,0.000,-0.002,0.378,0.452,-1.000,0.142,0.251,-0.094,-0.903,0.000,-0.042,0.416,0.332,-1.017,-0.454,-1.000,-0.136,0.000,0.000,0.131,0.321,132.000
-0.496,-1.013,0.736,1.357,0.000,0.000,-0.582,-0.124,-0.911,-1.000,0.142,0.906,0.188,-0.563,0.000,-0.828,0.511,0.610,-0.815,-1.028,-1.000,-0.136,0.000,0.000,1.127,-0.201,131.000
-0.496,-0.999,-0.042,1.016,0.000,0.000,0.218,-0.803,-1.050,-1.000,0.142,0.545,-0.235,-0.918,0.000,-0.566,-0.222,0.471,-1.166,-0.761,-1.000,-1.427,0.000,0.000,1.459,-0.470,130.000
-0.496,-0.984,-1.322,-1.032,0.000,0.000,-0.462,-0.930,-0.689,-1.000,0.142,-0.517,0.329,-0.808,0.000,-0.678,0.199,0.471,-0.762,-1.068,-1.000,-0.136,0.000,0.000,0.187,0.280,129.000
-0.496,-0.970,0.598,0.674,0.000,0.000,0.098,-1.053,-0.619,-1.000,0.142,0.048,0.188,-1.400,0.000,-0.603,0.836,0.054,-0.696,0.620,-1.000,-0.782,0.000,0.000,0.297,0.076,128.000
-0.496,-0.955,-0.499,-0.008,0.000,0.000,-0.182,-1.716,-0.153,-1.000,0.142,-0.088,0.047,-1.056,0.000,-0.229,0.388,0.054,-0.805,0.207,-1.000,-0.136,0.000,0.000,0.187,0.736,127.000
-0.496,-0.941,-0.727,1.016,0.000,0.000,-0.982,0.497,0.253,-1.000,0.142,0.149,0.329,-1.120,0.000,-0.192,-0.154,1.027,-1.013,0.049,-1.000,-0.782,0.000,0.000,0.353,-0.726,126.000
-0.496,-0.926,1.376,-0.690,0.000,0.000,-0.262,-0.783,-0.250,-1.000,0.142,0.579,0.611,-0.859,0.000,0.520,0.592,-0.642,-0.896,-0.191,-1.000,-0.782,0.000,0.000,-0.533,0.357,125.000
-0.496,-0.912,1.238,-0.008,0.000,0.000,0.178,-0.659,-0.372,-1.000,0.142,0.647,0.188,-0.895,0.000,-0.903,0.944,0.193,-0.851,-0.518,-1.000,-0.782,0.000,0.000,1.017,-0.131,124.000
-0.496,-0.897,2.199,-1.714,0.000,0.000,-0.362,-0.260,-0.644,-1.000,0.142,0.387,0.188,-1.322,0.000,-0.266,0.538,-0.503,-1.004,0.511,-1.000,-0.136,0.000,0.000,1.570,0.505,123.000
-0.496,-0.883,-0.545,-1.032,0.000,0.000,-0.702,-0.633,-0.877,-1.000,0.142,0.262,0.611,-0.751,0.000,0.183,0.239,0.332,-1.001,-0.964,-1.000,-0.782,0.000,0.000,-0.090,0.579,122.000
-0.496,-0.868,-0.407,-1.373,0.000,0.000,-0.662,-0.635,-0.225,-1.000,0.142,-0.246,0.329,-0.848,0.000,-0.341,0.687,-0.225,-0.838,-0.009,-1.000,-0.782,0.000,0.000,-0.477,1.167,121.000
-0.496,-0.854,0.004,-1.714,0.000,0.000,-1.082,-0.446,-0.886,-1.000,0.142,0.409,0.892,-0.967,0.000,-0.341,0.633,-0.364,-1.000,-0.039,-1.000,-0.136,0.000,0.000,0.851,0.269,120.000
-0.496,-0.839,-0.133,-0.349,0.000,0.000,-1.262,0.185,-0.455,-1.000,0.142,-0.020,0.047,-1.044,0.000,-0.192,0.795,0.471,-0.985,-0.497,-1.000,-0.136,0.000,0.000,0.519,-0.246,119.000
-0.496,-0.825,-1.093,-0.008,0.000,0.000,-0.282,-0.529,-1.123,-1.000,0.142,0.229,-0.657,-0.961,0.000,-0.379,0.429,0.054,-0.718,0.225,-1.000,-0.136,0.000,0.000,0.851,0.613,118.000
-0.496,-0.810,0.324,-0.008,0.000,0.000,-0.362,-0.867,-0.730,-1.000,0.142,0.003,0.611,-1.178,0.000,-0.716,0.063,0.471,-1.009,-0.388,-1.000,-0.136,0.000,0.000,0.851,-0.395,117.000
-0.496,-0.796,1.604,-1.032,0.000,0.000,0.318,0.794,-0.247,-1.000,0.142,-0.009,0.047,-0.764,0.000,-0.117,0.578,0.054,-1.006,-0.596,-1.000,-0.782,0.000,0.000,0.685,-0.569,116.000
-0.496,-0.781,-1.276,-0.349,0.000,0.000,-0.882,0.828,-0.447,-1.000,0.142,-0.811,0.470,-0.765,0.000,0.183,-0.032,1.166,-0.773,0.615,-1.000,0.510,0.000,0.000,-0.477,0.609,115.000
-0.496,-0.767,-2.145,-0.008,0.000,0.000,-0.382,0.068,0.148,-1.000,0.142,0.466,1.033,-0.778,0.000,-0.004,0.090,-0.086,-0.574,-0.273,-1.000,-0.136,0.000,0.000,0.629,0.627,114.000
-0.496,-0.752,-0.636,0.333,0.000,0.000,0.358,1.596,-1.018,-1.000,0.142,-0.721,0.470,-1.470,0.000,-0.229,0.050,0.054,-0.976,0.076,-1.000,-0.782,0.000,0.000,0.076,0.855,113.000
-0.496,-0.738,-0.865,0.674,0.000,0.000,1.198,-1.237,0.172,-1.000,0.142,0.839,0.329,-1.197,0.000,-0.678,0.266,0.193,-0.839,-0.846,-1.000,-0.136,0.000,0.000,0.187,0.428,112.000
-0.496,-0.723,1.238,1.357,0.000,0.000,-0.262,0.805,-0.040,-1.000,0.142,-0.359,0.188,-0.773,0.000,-0.154,-0.723,0.749,-1.001,-0.345,-1.000,-0.136,0.000,0.000,-0.090,0.402,111.000
-0.496,-0.709,0.598,-1.032,0.000,0.000,-0.682,-0.860,0.650,-1.000,0.142,1.008,0.611,-1.101,0.000,-0.042,-0.235,0.471,-0.969,-0.372,-1.000,-0.782,0.000,0.000,0.629,-0.520,110.000
-0.496,-0.694,1.604,1.016,0.000,0.000,-0.462,0.104,-0.973,-1.000,0.142,0.195,0.752,-0.863,0.000,-0.079,0.185,0.888,-0.890,0.751,-1.000,0.510,0.000,0.000,0.408,-0.066,109.000
-0.496,-0.680,-0.636,1.357,0.000,0.000,-0.142,-1.472,-0.706,-1.000,0.142,0.590,1.033,-0.687,0.000,0.445,-0.561,0.193,-1.218,-0.489,-1.000,-0.136,0.000,0.000,0.463,-0.270,108.000
-0.496,-0.665,-0.453,-0.349,0.000,0.000,-0.882,0.215,-0.577,-1.000,0.142,0.059,-0.094,-0.688,0.000,-0.379,0.727,0.332,-1.177,-0.020,-1.000,-0.136,0.000,0.000,-0.090,-0.395,107.000
-0.496,-0.651,-0.910,-0.349,0.000,0.000,0.258,0.600,0.078,-1.000,0.142,0.161,0.047,-1.170,0.000,-0.566,-0.262,0.610,-0.977,-0.164,-1.000,-0.136,0.000,0.000,2.123,0.206,106.000
-0.496,-0.636,-0.590,1.357,0.000,0.000,-0.322,-0.097,-0.027,-1.000,0.142,0.003,-0.375,-1.180,0.000,0.220,0.361,0.193,-0.791,-0.433,-1.000,-0.136,0.000,0.000,-0.699,0.269,105.000
-0.496,-0.621,-1.002,-1.032,0.000,0.000,0.038,-0.041,-0.935,-1.000,0.142,0.330,-0.235,-1.036,0.000,-0.192,0.334,0.749,-1.170,0.124,-1.000,-0.782,0.000,0.000,0.574,0.294,104.000
-0.496,-0.607,0.278,-1.373,0.000,0.000,-0.542,0.432,0.550,-1.000,0.142,-0.291,-0.094,-0.662,0.000,-0.491,-0.140,0.471,-0.975,0.180,-1.000,0.510,0.000,0.000,0.242,0.137,103.000
-0.496,-0.592,1.970,-1.032,0.000,0.000,-0.402,-0.627,0.603,-1.000,0.142,-0.314,0.611,-0.944,0.000,-0.192,0.294,0.332,-1.025,0.927,-1.000,-0.782,0.000,0.000,-0.643,1.148,102.000
-0.496,-0.578,0.095,1.357,0.000,0.000,0.718,-1.005,0.068,-1.000,0.142,0.635,0.611,-0.707,0.000,-0.079,0.144,0.054,-0.901,-0.012,-1.000,-0.136,0.000,0.000,0.131,-0.614,101.000
-0.496,-0.563,0.461,1.357,0.000,0.000,-0.082,0.154,0.158,-1.000,0.142,0.793,0.329,-1.087,0.000,-0.229,0.280,0.471,-1.005,-0.239,-1.000,-0.782,0.000,0.000,1.459,0.309,100.000
-0.496,-0.549,1.193,1.357,0.000,0.000,0.998,0.985,-0.015,-1.000,0.142,-0.291,0.611,-0.784,0.000,0.557,0.077,0.332,-0.998,-0.089,-1.000,-0.136,0.000,0.000,0.463,-0.077,99.000
-0.496,-0.534,-0.636,1.357,0.000,0.000,0.258,-0.271,0.346,-1.000,0.142,-0.404,0.611,-0.962,0.000,0.220,0.388,0.610,-0.817,0.609,-1.000,-0.136,0.000,0.000,0.187,-0.161,98.000
-0.496,-0.520,-1.093,-1.373,0.000,0.000,0.338,-0.053,-0.162,-1.000,0.142,0.003,-0.235,-1.260,0.000,-0.903,-0.289,0.054,-0.954,0.457,-1.000,-0.782,0.000,0.000,-0.090,0.119,97.000
-0.496,-0.505,-0.727,1.016,0.000,0.000,-0.922,-1.018,0.048,-1.000,0.142,-0.472,-0.375,-1.269,0.000,-0.304,0.294,-0.225,-1.005,0.783,-1.000,-0.782,0.000,0.000,1.293,0.485,96.000
-0.496,-0.491,0.690,-1.714,0.000,0.000,-0.002,0.433,0.256,-1.000,0.142,0.319,-0.094,-0.813,0.000,0.370,0.158,0.471,-0.879,0.535,-1.000,0.510,0.000,0.000,-0.809,-0.636,95.000
-0.496,-0.476,1.741,-0.690,0.000,0.000,0.218,0.145,-0.296,-1.000,0.142,-0.009,0.470,-0.965,0.000,0.520,-0.086,-0.086,-0.841,-0.028,-1.000,-0.782,0.000,0.000,1.127,0.361,94.000
-0.496,-0.462,1.238,1.357,0.000,0.000,-0.502,0.603,-0.045,-1.000,0.142,-0.031,0.470,-0.816,0.000,0.145,0.551,0.888,-1.339,-0.441,-1.000,-0.136,0.000,0.000,0.021,1.402,93.000
-0.496,-0.447,-0.865,-0.690,0.000,0.000,0.158,-0.477,0.297,-1.000,0.142,0.387,0.047,-0.770,0.000,0.295,-0.045,1.027,-1.085,0.020,-1.000,-2.073,0.000,0.000,1.238,0.166,92.000
-0.496,-0.433,-0.133,-1.032,0.000,0.000,0.318,-1.279,0.472,-1.000,0.142,0.229,-0.094,-0.862,0.000,-0.042,0.009,0.193,-0.996,-0.143,-1.000,-0.782,0.000,0.000,-0.145,-0.170,91.000
-0.496,-0.418,-1.733,-0.008,0.000,0.000,0.138,0.538,-0.303,-1.000,0.142,-0.257,0.329,-1.042,0.000,-0.079,-0.235,-0.086,-1.071,-0.788,-1.000,-0.136,0.000,0.000,0.353,0.197,90.000
-0.496,-0.404,0.416,0.674,0.000,0.000,-0.022,-0.159,-0.335,-1.000,0.142,-0.099,0.329,-1.061,0.000,0.183,-0.127,-0.364,-0.901,-0.668,-1.000,-0.136,0.000,0.000,0.187,-0.273,89.000
-0.496,-0.389,0.416,1.016,0.000,0.000,-0.062,-0.743,-0.155,-1.000,0.142,-0.235,-0.235,-0.946,0.000,0.033,0.117,0.054,-0.993,-0.177,-1.000,-0.782,0.000,0.000,0.574,-1.064,88.000
-0.496,-0.375,-0.545,1.357,0.000,0.000,-0.182,-0.535,-0.079,-1.000,0.142,-0.585,0.611,-0.582,0.000,1.119,0.172,0.749,-1.056,0.724,-1.000,-0.136,0.000,0.000,0.076,-0.033,87.000
-0.496,-0.360,0.827,-1.373,0.000,0.000,-0.242,-0.281,0.306,-1.000,0.142,0.398,0.329,-0.911,0.000,-0.529,0.985,0.054,-0.968,0.495,-1.000,-1.427,0.000,0.000,-0.256,-0.293,86.000
-0.496,-0.346,1.604,1.357,0.000,0.000,-0.562,-0.211,-0.528,-1.000,0.142,0.308,0.329,-0.399,0.000,0.295,0.551,0.193,-1.031,-0.734,-1.000,0.510,0.000,0.000,0.463,-0.393,85.000
-0.496,-0.331,0.918,1.357,0.000,0.000,-0.162,0.086,-0.163,-1.000,0.142,-0.235,0.047,-0.809,0.000,0.145,0.429,1.027,-0.887,0.172,-1.000,-0.782,0.000,0.000,-0.865,-0.016,84.000
-0.496,-0.317,1.238,-1.373,0.000,0.000,-0.602,-0.020,-0.224,-1.000,0.142,-0.664,0.892,-1.091,0.000,-0.566,-0.588,0.888,-1.289,-0.806,-1.000,-0.136,0.000,0.000,-0.311,0.093,83.000
-0.496,-0.302,1.513,-1.714,0.000,0.000,0.298,-0.557,-0.543,-1.000,0.142,-0.427,1.033,-0.856,0.000,-0.079,-0.235,-0.364,-1.161,1.057,-1.000,0.510,0.000,0.000,-0.477,1.233,82.000
-0.496,-0.288,-1.322,1.357,0.000,0.000,0.918,0.928,0.182,-1.000,0.142,0.308,-0.235,-0.783,0.000,0.557,-0.032,0.888,-1.166,0.132,-1.000,-0.136,0.000,0.000,0.076,0.131,81.000
-0.496,-0.273,-1.688,-0.008,0.000,0.000,1.298,-0.477,-0.663,-1.000,0.142,-0.336,0.892,-0.857,0.000,0.482,-0.005,0.749,-1.154,-0.271,-1.000,0.510,0.000,0.000,-0.035,-0.926,80.000
-0.496,-0.259,-0.636,-0.690,0.000,0.000,0.158,-0.407,0.278,-1.000,0.142,0.262,0.892,-0.949,0.000,0.033,-0.561,-0.086,-1.209,0.703,-1.000,-0.782,0.000,0.000,1.017,0.716,79.000
-0.496,-0.244,-0.179,-0.008,0.000,0.000,-0.942,0.750,0.260,-1.000,0.142,-0.449,0.047,-0.702,0.000,0.071,-0.683,0.193,-1.035,-0.209,-1.000,-0.136,0.000,0.000,-0.588,-0.097,78.000
-0.496,-0.230,0.918,-0.690,0.000,0.000,-0.482,-0.178,0.767,-1.000,0.142,0.680,1.315,-0.648,0.000,0.258,0.226,1.027,-0.857,0.081,-1.000,0.510,0.000,0.000,0.463,0.074,77.000
-0.496,-0.215,-0.225,0.333,0.000,0.000,-0.042,-0.340,0.237,-1.000,0.142,-0.856,1.033,-1.106,0.000,0.520,-1.401,0.888,-1.236,-0.356,-1.000,-1.427,0.000,0.000,-0.201,0.519,76.000
-0.496,-0.200,0.736,0.674,0.000,0.000,0.458,-0.524,-0.077,-1.000,0.142,-0.596,0.892,-0.971,0.000,-0.304,0.036,0.610,-0.998,0.271,-1.000,0.510,0.000,0.000,-0.090,-0.816,75.000
-0.496,-0.186,0.050,-0.349,0.000,0.000,-0.082,1.123,-0.580,-1.000,0.142,0.251,0.892,-0.744,0.000,0.670,0.456,0.888,-1.146,-0.622,-1.000,-0.782,0.000,0.000,0.076,-1.007,74.000
-0.496,-0.171,0.598,1.357,0.000,0.000,1.138,0.733,-0.093,-1.000,0.142,-0.495,-0.235,-1.156,0.000,0.108,-0.452,0.749,-1.185,0.169,-1.000,-0.136,0.000,0.000,-0.311,0.050,73.000
-0.496,-0.157,0.050,1.357,0.000,0.000,-0.342,-0.764,-0.227,-1.000,0.142,-0.687,0.892,-1.203,0.000,-0.341,-0.506,0.054,-1.164,-0.609,-1.000,1.155,0.000,0.000,-0.533,-0.352,72.000
-0.496,-0.142,-1.093,-1.032,0.000,0.000,0.298,0.733,0.694,-1.000,0.142,-0.348,1.315,-1.105,0.000,0.220,-0.140,1.305,-0.921,1.385,-1.000,-0.136,0.000,0.000,0.463,0.069,71.000
-0.496,-0.128,0.141,1.357,0.000,0.000,-0.862,0.194,-0.266,-1.000,0.142,-0.325,1.033,-1.195,0.000,0.632,-0.100,0.610,-1.020,0.191,-1.000,-0.136,0.000,0.000,-0.145,0.567,70.000
-0.496,-0.113,-0.682,-1.373,0.000,0.000,0.238,-1.261,0.030,-1.000,0.142,0.059,0.752,-1.036,0.000,-0.079,0.090,0.888,-0.804,0.415,-1.000,-0.782,0.000,0.000,0.629,-0.795,69.000
-0.496,-0.099,-0.042,-1.373,0.000,0.000,0.278,0.197,0.365,-1.000,0.142,-0.754,0.188,-1.474,0.000,0.707,-0.181,1.305,-1.178,0.121,-1.000,0.510,0.000,0.000,-1.141,0.320,68.000
-0.496,-0.084,-1.139,1.357,0.000,0.000,0.558,-0.115,0.857,-1.000,0.142,-0.754,1.315,-0.902,0.000,0.595,-0.303,0.332,-0.806,0.084,-1.000,0.510,0.000,0.000,-0.367,-0.709,67.000
-0.496,-0.070,-0.042,-0.008,0.000,0.000,0.338,0.593,-0.229,-1.000,0.142,0.319,0.188,-1.059,0.000,0.258,0.063,0.054,-0.938,-0.183,-1.000,0.510,0.000,0.000,0.408,0.912,66.000
-0.496,-0.055,0.781,-1.714,0.000,0.000,0.198,-0.544,0.202,-1.000,0.142,0.059,1.174,-1.326,0.000,0.295,-0.317,0.610,-1.146,0.655,-1.000,-0.136,0.000,0.000,-0.588,-0.554,65.000
-0.496,-0.041,2.381,-1.032,0.000,0.000,-0.382,0.614,0.346,-1.000,0.142,-1.376,1.738,-1.158,0.000,1.081,-1.130,0.888,-0.996,0.076,-1.000,-0.782,0.000,0.000,0.408,-0.234,64.000
-0.496,-0.026,-1.139,-1.714,0.000,0.000,0.258,-0.646,-0.731,-1.000,0.142,0.161,0.470,-1.003,0.000,0.932,-0.140,0.749,-1.384,0.767,-1.000,-0.136,0.000,0.000,-0.809,-0.470,63.000
-0.496,-0.012,-0.042,-0.008,0.000,0.000,-0.602,-1.716,0.008,-1.000,0.142,-0.924,0.892,-0.864,0.000,0.595,0.809,0.193,-1.023,-0.401,-1.000,-0.136,0.000,0.000,-1.252,-0.572,62.000
-0.496,0.003,-0.910,-1.714,0.000,0.000,0.138,0.476,0.531,-1.000,0.142,0.206,0.752,-0.607,0.000,0.632,-0.479,1.166,-1.011,0.356,-1.000,-0.782,0.000,0.000,-0.422,0.325,61.000
-0.496,0.017,-0.819,-0.349,0.000,0.000,-0.722,0.239,-0.523,-1.000,0.142,-0.483,0.329,-1.028,0.000,1.493,-1.089,0.332,-0.806,0.343,-1.000,1.155,0.000,0.000,-0.477,-0.476,60.000
-0.496,0.032,0.324,1.357,0.000,0.000,-0.802,0.254,-0.180,-1.000,0.142,-0.483,0.611,-0.891,0.000,0.670,0.104,0.332,-1.240,-0.460,-1.000,0.510,0.000,0.000,-0.754,-0.698,59.000
-0.496,0.046,1.284,-0.349,0.000,0.000,0.458,0.247,0.047,-1.000,0.142,0.319,1.033,-0.981,0.000,0.108,-0.384,0.610,-1.199,1.036,-1.000,1.155,0.000,0.000,-1.252,-0.123,58.000
-0.496,0.061,-1.322,-0.690,0.000,0.000,0.538,0.159,0.225,-1.000,0.142,-0.675,0.329,-1.116,0.000,0.108,-0.750,0.471,-1.211,0.791,-1.000,0.510,0.000,0.000,-0.477,-0.571,57.000
-0.496,0.075,-1.642,-1.032,0.000,0.000,1.098,-0.408,-0.245,-1.000,0.142,-0.020,0.611,-0.960,0.000,1.007,0.158,0.749,-1.151,0.124,-1.000,0.510,0.000,0.000,-0.533,-0.407,56.000
-0.496,0.090,0.370,0.333,0.000,0.000,0.998,-0.573,0.055,-1.000,0.142,-0.517,1.174,-1.310,0.000,0.108,-0.371,1.861,-1.106,1.031,-1.000,0.510,0.000,0.000,-0.809,-1.541,55.000
-0.496,0.104,-0.087,-0.008,0.000,0.000,-0.162,-0.074,0.028,-1.000,0.142,-0.698,1.456,-1.305,0.000,0.482,-1.157,-0.086,-1.357,0.972,-1.000,-0.136,0.000,0.000,-0.145,-0.895,54.000
-0.496,0.119,-1.139,-0.008,0.000,0.000,0.738,0.376,-0.165,-1.000,0.142,-0.336,0.611,-1.216,0.000,0.744,-1.062,0.888,-1.449,0.799,-1.000,-0.136,0.000,0.000,0.021,0.023,53.000
-0.496,0.133,1.010,-1.714,0.000,0.000,0.998,0.316,1.458,-1.000,0.142,-1.466,0.752,-0.950,0.000,0.632,-1.361,0.749,-1.206,0.017,-1.000,1.155,0.000,0.000,-0.477,-0.644,52.000
-0.496,0.148,1.101,0.333,0.000,0.000,0.958,-0.372,0.172,-1.000,0.142,-0.031,0.611,-1.174,0.000,0.370,-0.547,1.583,-1.178,-0.689,-1.000,1.155,0.000,0.000,-0.643,-0.709,51.000
-0.496,0.162,-1.368,-1.032,0.000,0.000,0.538,0.724,0.476,-1.000,0.142,-1.229,1.174,-1.056,0.000,0.557,-0.805,0.332,-0.956,0.639,-1.000,0.510,0.000,0.000,-0.035,-1.416,50.000
-0.496,0.177,1.330,-0.690,0.000,0.000,1.018,-0.638,1.517,-1.000,0.142,0.025,0.752,-1.124,0.000,0.071,-0.574,0.610,-1.208,0.337,-1.000,0.510,0.000,0.000,0.131,-0.766,49.000
-0.496,0.192,-0.636,-0.690,0.000,0.000,0.738,-1.377,0.307,-1.000,0.142,-0.415,1.315,-1.269,0.000,1.306,-1.008,0.888,-1.354,0.543,-1.000,0.510,0.000,0.000,0.297,-0.379,48.000
-0.496,0.206,-1.139,-0.008,0.000,0.000,-0.142,0.539,0.721,-1.000,0.142,-1.263,0.611,-1.024,0.000,0.445,-0.466,1.027,-1.426,0.633,-1.000,0.510,0.000,0.000,-0.699,-0.326,47.000
-0.496,0.221,1.467,-1.373,0.000,0.000,0.858,-0.516,0.625,-1.000,0.142,0.296,0.611,-0.830,0.000,0.520,-0.344,1.861,-1.051,0.964,-1.000,-0.782,0.000,0.000,-0.533,-1.366,46.000
-0.496,0.235,1.970,-0.690,0.000,0.000,1.258,0.070,1.058,-1.000,0.142,-0.969,1.879,-0.818,0.000,0.220,-0.913,1.444,-1.256,0.831,-1.000,-0.136,0.000,0.000,-1.363,-0.535,45.000
-0.496,0.250,-0.956,1.357,0.000,0.000,1.318,0.688,0.210,-1.000,0.142,-0.472,1.315,-0.924,0.000,1.418,-0.805,1.583,-1.233,1.935,-1.000,0.510,0.000,0.000,0.685,-1.037,44.000
-0.496,0.264,-0.865,-0.008,0.000,0.000,-0.142,0.432,0.568,-1.000,0.142,-0.800,1.033,-1.198,0.000,0.482,-1.225,1.027,-1.123,0.001,-1.000,1.155,0.000,0.000,0.463,-1.587,43.000
-0.496,0.279,-1.047,0.333,0.000,0.000,0.618,0.851,0.851,-1.000,0.142,-1.014,1.597,-0.836,0.000,0.932,-0.289,1.166,-1.100,0.700,-1.000,0.510,0.000,0.000,1.072,-0.864,42.000
-0.496,0.293,0.278,-0.349,0.000,0.000,-0.642,0.293,0.786,-1.000,0.142,-1.252,0.752,-0.823,0.000,0.183,-0.710,1.583,-1.141,1.215,-1.000,-0.136,0.000,0.000,0.353,-0.179,41.000
-0.496,0.308,-1.322,-1.373,0.000,0.000,1.258,-0.694,0.713,-1.000,0.142,-0.608,1.033,-1.166,0.000,0.595,-0.588,0.471,-1.158,0.948,-1.000,0.510,0.000,0.000,-1.086,-0.310,40.000
-0.496,0.322,0.004,1.698,0.000,0.000,0.038,-0.687,0.641,-1.000,0.142,-0.867,1.033,-0.998,0.000,1.044,-1.144,1.305,-1.351,0.940,-1.000,-0.782,0.000,0.000,-0.809,-0.896,39.000
