EngineID,Cycle,OpSetting1,OpSetting2,OpSetting3,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,Ps30,phi,NRf,NRc,BPR,farB,htBleed,Nf_dmd,PCNfR_dmd,W31,W32
0.427,1.513,0.370,-0.690,0.000,0.000,1.178,0.032,0.335,-1.000,0.142,-0.800,0.611,0.753,0.000,0.707,-0.574,0.332,0.453,0.927,-1.000,-0.782,0.000,0.000,-1.086,0.687
0.427,1.527,-0.225,-0.008,0.000,0.000,0.258,-0.058,0.285,-1.000,0.142,-0.743,0.892,0.656,0.000,0.183,-0.628,-0.225,0.355,0.215,-1.000,-0.782,0.000,0.000,-0.201,0.072
0.427,1.542,-0.407,1.357,0.000,0.000,0.098,2.089,0.613,-1.000,0.142,-0.427,0.047,0.541,0.000,1.007,-0.764,0.054,0.399,0.799,-1.000,1.155,0.000,0.000,0.242,-1.357
0.427,1.556,-0.545,0.333,0.000,0.000,1.478,1.324,0.030,-1.000,0.142,-1.116,0.329,0.672,0.000,1.081,0.050,1.027,0.099,1.223,-1.000,1.155,0.000,0.000,-0.145,-1.040
0.427,1.571,0.141,-0.349,0.000,0.000,0.618,0.794,1.018,-1.000,0.142,-1.127,0.752,0.731,0.000,0.557,-0.466,0.332,0.690,1.247,-1.000,0.510,0.000,0.000,-0.588,-1.694
0.427,1.585,-2.099,1.698,0.000,0.000,0.338,0.494,0.770,-1.000,0.142,-0.766,0.752,0.478,0.000,0.557,-0.398,-0.364,0.201,0.273,-1.000,0.510,0.000,0.000,-0.311,-1.123
0.427,1.600,-1.550,-1.373,0.000,0.000,0.398,1.007,0.587,-1.000,0.142,-1.681,0.188,0.750,0.000,1.493,-0.506,0.193,0.618,1.759,-1.000,0.510,0.000,0.000,-0.865,-0.027
0.427,1.614,-0.865,-0.690,0.000,0.000,0.958,0.438,1.164,-1.000,0.142,-1.014,0.752,0.638,0.000,1.007,-1.157,0.332,0.303,1.463,-1.000,1.155,0.000,0.000,0.131,-0.338
0.427,1.629,0.187,-0.690,0.000,0.000,1.918,-0.333,0.612,-1.000,0.142,-0.574,1.033,0.684,0.000,0.782,-0.561,0.610,0.594,-0.065,-1.000,1.801,0.000,0.000,-0.367,-0.352
0.427,1.643,-0.545,0.333,0.000,0.000,0.738,0.366,0.097,-1.000,0.142,-0.811,0.892,0.839,0.000,1.194,-0.249,0.471,0.482,1.255,-1.000,1.801,0.000,0.000,-0.975,-0.071
0.427,1.658,-1.596,1.016,0.000,0.000,0.118,1.905,0.921,-1.000,0.142,-0.178,0.611,0.478,0.000,0.220,-0.588,0.610,0.331,0.727,-1.000,0.510,0.000,0.000,-0.256,-0.242
0.427,1.672,0.095,-1.032,0.000,0.000,0.578,0.577,0.608,-1.000,0.142,-0.257,1.174,0.834,0.000,1.007,-0.628,0.332,0.577,0.849,-1.000,1.155,0.000,0.000,-1.252,-0.520
0.427,1.687,-0.590,-1.032,0.000,0.000,0.858,0.667,1.797,-1.000,0.142,-0.585,1.174,0.603,0.000,1.344,-1.008,0.610,0.476,1.257,-1.000,-0.136,0.000,0.000,-2.303,-0.161
0.427,1.701,-1.002,-0.008,0.000,0.000,-0.202,1.797,1.527,-1.000,0.142,-1.014,0.892,0.870,0.000,0.819,-1.211,0.332,0.771,0.639,-1.000,1.155,0.000,0.000,-1.418,-0.417
0.427,1.716,-1.002,1.016,0.000,0.000,0.778,2.061,1.065,-1.000,0.142,-1.432,0.329,0.510,0.000,1.306,0.090,0.749,0.626,0.812,-1.000,0.510,0.000,0.000,-0.809,-0.527
0.427,1.730,0.964,-1.714,0.000,0.000,-0.362,0.986,-0.107,-1.000,0.142,-0.811,0.752,0.517,0.000,0.595,-1.008,0.193,0.620,0.935,-1.000,1.155,0.000,0.000,-1.639,-1.696
0.427,1.745,-1.688,-0.690,0.000,0.000,1.658,0.771,1.330,-1.000,0.142,-0.461,0.188,0.743,0.000,0.819,-1.117,0.749,0.441,0.679,-1.000,1.801,0.000,0.000,-1.529,-1.049
0.427,1.759,0.507,0.333,0.000,0.000,1.078,1.309,1.624,-1.000,0.142,-0.540,0.470,0.644,0.000,0.744,-0.859,0.471,0.550,2.009,-1.000,1.155,0.000,0.000,-0.643,-0.805
0.427,1.774,0.507,1.016,0.000,0.000,0.898,2.422,0.925,-1.000,0.142,-0.483,0.470,0.477,0.000,0.782,-0.900,0.193,0.734,1.273,-1.000,1.155,0.000,0.000,-1.916,-0.439
0.427,1.789,-1.230,1.016,0.000,0.000,0.098,1.187,1.593,-1.000,0.142,-0.596,0.329,0.528,0.000,0.220,-0.601,0.193,0.699,0.961,-1.000,1.155,0.000,0.000,-0.145,-1.036
0.427,1.803,1.056,-1.373,0.000,0.000,0.798,1.296,1.102,-1.000,0.142,-1.353,1.174,0.877,0.000,1.119,-1.184,1.861,0.791,1.828,-1.000,1.801,0.000,0.000,-1.141,-0.706
0.427,1.818,-0.087,0.333,0.000,0.000,1.758,1.233,1.108,-1.000,0.142,-0.946,-0.235,0.609,0.000,1.156,-1.794,0.888,0.578,0.916,-1.000,0.510,0.000,0.000,-1.086,-0.133
0.427,1.832,-0.773,-0.008,0.000,0.000,1.378,1.097,1.321,-1.000,0.142,-0.766,0.611,0.767,0.000,0.220,-0.805,1.027,0.414,1.385,-1.000,1.801,0.000,0.000,-0.865,-0.891
0.427,1.847,-0.179,-1.373,0.000,0.000,0.618,-0.226,1.026,-1.000,0.142,-1.059,0.470,0.863,0.000,1.156,-0.642,-0.225,0.613,1.145,-1.000,0.510,0.000,0.000,-0.643,-1.980
0.427,1.861,-0.225,-1.032,0.000,0.000,0.218,1.056,0.571,-1.000,0.142,-1.093,1.315,0.762,0.000,1.643,-1.184,0.471,0.701,1.687,-1.000,1.801,0.000,0.000,-1.639,-0.686
0.427,1.876,0.095,-1.032,0.000,0.000,0.578,1.392,1.483,-1.000,0.142,-1.105,0.470,0.587,0.000,1.606,-0.737,0.332,0.560,1.015,-1.000,2.447,0.000,0.000,-1.252,-0.246
0.427,1.890,0.233,-1.373,0.000,0.000,-0.322,0.905,1.306,-1.000,0.142,-1.715,1.174,0.476,0.000,0.108,-1.225,0.054,0.743,1.332,-1.000,0.510,0.000,0.000,-0.699,-0.540
0.427,1.905,0.781,1.357,0.000,0.000,2.478,0.593,1.758,-1.000,0.142,-1.692,1.033,0.850,0.000,1.868,-1.889,1.722,0.601,-0.092,-1.000,1.155,0.000,0.000,-1.861,-1.254
0.427,1.919,1.559,1.357,0.000,0.000,0.318,1.642,0.881,-1.000,0.142,-1.297,0.470,0.778,0.000,0.744,-1.266,-0.086,0.714,1.369,-1.000,1.155,0.000,0.000,-1.363,0.544
0.427,1.934,0.736,1.016,0.000,0.000,0.758,0.939,1.668,-1.000,0.142,-0.879,0.329,0.672,0.000,1.493,-1.564,0.471,0.816,1.308,-1.000,1.155,0.000,0.000,-1.695,-0.481
0.427,1.948,1.056,-1.032,0.000,0.000,0.198,1.339,1.023,-1.000,0.142,-0.766,0.611,0.747,0.000,0.707,-0.384,0.193,0.959,0.409,-1.000,0.510,0.000,0.000,-0.975,-0.404
0.427,1.963,0.873,1.016,0.000,0.000,0.718,1.042,0.904,-1.000,0.142,-0.935,0.329,0.359,0.000,1.568,-0.113,1.027,0.671,0.689,-1.000,1.155,0.000,0.000,-1.639,-0.797
0.427,1.977,-1.779,-1.032,0.000,0.000,1.298,0.360,1.320,-1.000,0.142,-1.059,1.174,0.779,0.000,1.269,-1.361,0.610,0.645,1.089,-1.000,1.801,0.000,0.000,-0.920,-1.587
0.427,1.992,-0.956,-1.373,0.000,0.000,0.698,1.419,1.700,-1.000,0.142,-2.076,1.315,0.968,0.000,1.943,-1.388,0.749,0.954,0.351,-1.000,1.155,0.000,0.000,-0.809,-1.334
0.427,2.006,-0.910,-1.373,0.000,0.000,0.698,1.474,1.025,-1.000,0.142,-1.918,0.047,0.927,0.000,0.857,-0.994,1.027,0.885,0.252,-1.000,0.510,0.000,0.000,-1.197,-1.961
0.427,2.021,0.416,0.674,0.000,0.000,0.698,1.388,0.935,-1.000,0.142,-0.845,1.315,0.690,0.000,1.643,-1.347,0.749,0.748,1.748,-1.000,0.510,0.000,0.000,-1.639,-1.231
0.427,2.035,0.187,-0.008,0.000,0.000,1.398,1.456,0.546,-1.000,0.142,-0.924,0.752,1.127,0.000,1.381,-0.954,0.193,0.764,1.393,-1.000,1.155,0.000,0.000,-2.192,-1.141
0.427,2.050,1.056,-1.373,0.000,0.000,1.938,1.022,1.313,-1.000,0.142,-0.608,0.329,0.924,0.000,0.557,-1.103,1.305,0.898,0.719,-1.000,1.155,0.000,0.000,-0.201,-1.076
0.427,2.064,2.199,-0.690,0.000,0.000,1.518,0.539,1.245,-1.000,0.142,-1.466,1.033,0.848,0.000,1.269,-1.225,0.888,1.081,0.575,-1.000,1.155,0.000,0.000,-1.529,-1.592
0.427,2.079,0.278,0.333,0.000,0.000,1.998,2.174,1.652,-1.000,0.142,-1.478,0.892,1.046,0.000,1.194,-1.117,1.583,0.690,1.313,-1.000,1.155,0.000,0.000,-2.026,-2.177
0.427,2.093,1.147,-1.373,0.000,0.000,1.158,0.947,1.538,-1.000,0.142,-1.308,0.611,1.429,0.000,1.119,-1.713,1.166,0.925,1.335,-1.000,2.447,0.000,0.000,-1.584,-0.805
0.427,2.108,3.982,1.698,0.000,0.000,1.998,1.068,1.959,-1.000,0.142,-0.901,0.611,1.538,0.000,1.456,-0.656,0.749,1.164,1.511,-1.000,1.155,0.000,0.000,-2.248,-1.779
0.427,2.122,-0.499,1.698,0.000,0.000,2.018,1.140,1.827,-1.000,0.142,-1.218,0.892,0.897,0.000,2.017,-2.499,0.471,1.111,0.871,-1.000,0.510,0.000,0.000,-1.584,-1.577
0.427,2.137,0.278,0.333,0.000,0.000,1.578,0.319,1.061,-1.000,0.142,-1.489,1.174,1.059,0.000,1.568,-0.778,0.749,1.067,1.489,-1.000,2.447,0.000,0.000,-0.975,-1.598
0.427,2.151,-1.002,0.333,0.000,0.000,1.258,1.945,2.203,-1.000,0.142,-1.421,2.301,0.910,0.000,1.868,-0.927,0.888,1.239,2.463,-1.000,0.510,0.000,0.000,-1.971,-1.889
0.427,2.166,1.696,-0.008,0.000,0.000,1.618,1.857,1.784,-1.000,0.142,-0.992,0.752,0.983,0.000,1.568,-1.198,1.027,0.910,1.823,-1.000,1.155,0.000,0.000,-0.865,-1.614
0.427,2.181,-0.179,-0.008,0.000,0.000,2.858,0.534,1.441,-1.000,0.142,-1.082,1.174,0.717,0.000,1.044,-1.523,0.471,0.857,1.484,-1.000,1.801,0.000,0.000,-2.801,-1.417
0.427,2.195,-0.956,-0.349,0.000,0.000,2.038,1.874,1.623,-1.000,0.142,-2.212,0.329,1.482,0.000,1.568,-1.700,0.749,0.964,1.871,-1.000,1.155,0.000,0.000,-1.363,-1.938
0.427,2.210,1.513,1.698,0.000,0.000,1.698,2.733,2.443,-1.000,0.142,-0.946,1.174,1.467,0.000,1.980,-1.022,1.305,1.058,0.897,-1.000,1.155,0.000,0.000,-1.197,-2.364
0.427,2.224,-0.133,1.016,0.000,0.000,2.398,1.174,2.179,-1.000,0.142,-0.687,0.892,1.045,0.000,1.007,-1.157,0.749,1.297,2.364,-1.000,1.155,0.000,0.000,-1.529,-2.224
0.427,2.239,-1.459,1.016,0.000,0.000,1.918,1.559,2.089,-1.000,0.142,-1.353,1.315,1.254,0.000,1.418,-1.537,1.166,1.074,1.529,-1.000,1.155,0.000,0.000,-0.588,-1.377
0.427,2.253,-0.590,-1.714,0.000,0.000,1.618,2.441,1.723,-1.000,0.142,-2.088,1.174,1.122,0.000,1.493,-2.093,1.305,0.967,1.479,-1.000,0.510,0.000,0.000,-1.141,-1.705
0.427,2.268,0.781,1.698,0.000,0.000,1.118,1.768,1.194,-1.000,0.142,-1.975,1.033,1.603,0.000,1.231,-1.239,1.027,1.339,1.809,-1.000,1.801,0.000,0.000,-0.754,-2.071
0.427,2.282,-1.185,1.357,0.000,0.000,0.778,2.413,2.037,-1.000,0.142,-1.941,0.892,1.412,0.000,2.617,-1.944,0.471,1.306,1.527,-1.000,1.801,0.000,0.000,-1.750,-1.899
0.427,2.297,-0.499,-0.008,0.000,0.000,1.798,1.758,1.742,-1.000,0.142,-1.986,1.456,1.796,0.000,1.830,-1.645,1.444,1.420,1.625,-1.000,1.801,0.000,0.000,-1.473,-1.594
0.427,2.311,0.416,-0.008,0.000,0.000,2.498,1.875,1.393,-1.000,0.142,-2.336,0.892,1.382,0.000,1.718,-1.794,1.305,1.202,0.988,-1.000,2.447,0.000,0.000,-2.303,-1.525
0.427,2.326,-1.002,1.357,0.000,0.000,0.658,2.051,1.834,-1.000,0.142,-1.376,1.738,1.401,0.000,2.504,-2.676,0.332,1.363,1.316,-1.000,1.801,0.000,0.000,-1.695,-1.482
0.427,2.340,1.330,-1.032,0.000,0.000,0.798,2.637,1.280,-1.000,0.142,-0.754,0.892,2.088,0.000,2.991,-2.635,1.166,1.318,1.049,-1.000,1.155,0.000,0.000,-2.192,-1.112
0.427,2.355,-0.682,1.016,0.000,0.000,0.778,1.958,2.382,-1.000,0.142,-2.653,0.752,1.550,0.000,2.429,-2.201,1.583,1.303,2.545,-1.000,1.801,0.000,0.000,-2.358,-2.332
0.427,2.369,0.324,-0.349,0.000,0.000,2.218,2.241,2.006,-1.000,0.142,-1.805,1.456,1.724,0.000,1.493,-1.781,1.166,1.396,2.575,-1.000,1.801,0.000,0.000,-1.473,-1.805
0.427,2.384,0.416,0.674,0.000,0.000,1.858,2.236,2.069,-1.000,0.142,-1.093,1.033,1.353,0.000,2.354,-2.377,1.444,1.280,2.103,-1.000,2.447,0.000,0.000,-2.801,-1.584
0.427,2.398,0.598,-0.349,0.000,0.000,1.458,2.400,1.450,-1.000,0.142,-1.929,1.174,2.070,0.000,1.943,-2.093,1.444,1.522,1.516,-1.000,0.510,0.000,0.000,-2.469,-2.032
0.427,2.413,-0.225,1.698,0.000,0.000,1.618,1.146,1.234,-1.000,0.142,-2.178,0.611,1.768,0.000,2.092,-2.120,1.861,1.472,2.175,-1.000,2.447,0.000,0.000,-1.418,-1.654
0.427,2.427,0.233,0.674,0.000,0.000,1.278,1.878,1.836,-1.000,0.142,-2.314,1.456,2.007,0.000,1.980,-1.835,1.166,1.441,1.351,-1.000,1.801,0.000,0.000,-2.137,-2.444
0.427,2.442,1.421,0.333,0.000,0.000,2.498,2.983,2.033,-1.000,0.142,-2.042,1.738,1.470,0.000,2.691,-1.930,1.305,1.498,2.287,-1.000,1.155,0.000,0.000,-2.026,-2.527
0.427,2.456,-0.910,1.357,0.000,0.000,2.098,2.267,3.023,-1.000,0.142,-1.873,1.738,1.680,0.000,2.055,-2.418,1.722,1.376,1.687,-1.000,2.447,0.000,0.000,-2.303,-1.414
0.427,2.471,0.324,0.674,0.000,0.000,1.898,2.674,3.227,-1.000,0.142,-1.613,1.315,1.994,0.000,2.055,-3.069,1.444,1.778,2.444,-1.000,1.801,0.000,0.000,-1.529,-0.882
0.427,2.485,-0.590,-1.373,0.000,0.000,1.958,2.699,2.127,-1.000,0.142,-1.195,2.724,1.573,0.000,1.943,-1.767,2.417,1.670,2.644,-1.000,1.801,0.000,0.000,-2.856,-2.378
0.427,2.500,0.004,1.357,0.000,0.000,2.138,2.847,2.377,-1.000,0.142,-2.201,2.160,1.701,0.000,1.905,-1.984,1.722,1.784,2.215,-1.000,1.155,0.000,0.000,-2.082,-2.011
0.427,2.514,-1.276,-1.373,0.000,0.000,2.158,2.534,1.909,-1.000,0.142,-2.212,1.597,1.854,0.000,2.691,-2.174,1.305,1.522,2.598,-1.000,2.447,0.000,0.000,-1.695,-2.196
0.427,2.529,0.918,-0.349,0.000,0.000,2.398,2.438,1.871,-1.000,0.142,-3.127,1.033,2.085,0.000,2.280,-2.540,1.722,1.984,2.764,-1.000,2.447,0.000,0.000,-2.026,-1.715
0.462,-1.565,-0.316,1.016,0.000,0.000,-0.962,-0.622,-1.111,-1.000,0.142,1.596,-2.348,-0.440,0.000,-1.577,0.836,-0.642,-0.125,-0.478,-1.000,-0.782,0.000,0.000,1.680,1.119
0.462,-1.551,-0.316,0.333,0.000,0.000,-1.962,-1.578,-0.654,-1.000,0.142,0.850,-1.362,0.082,0.000,-1.203,1.771,-1.754,0.023,-1.308,-1.000,-1.427,0.000,0.000,1.293,1.466
0.462,-1.536,0.644,-0.349,0.000,0.000,-1.262,-2.131,-0.465,-1.000,0.142,1.144,-1.502,-0.416,0.000,-1.914,1.690,-0.781,0.123,-0.582,-1.000,-0.782,0.000,0.000,2.178,1.560
0.462,-1.522,-0.865,1.357,0.000,0.000,-0.162,-0.655,-1.036,-1.000,0.142,0.375,-0.798,-0.098,0.000,-1.352,1.934,-1.893,0.356,-0.625,-1.000,-0.782,0.000,0.000,0.685,0.601
0.462,-1.507,-0.499,0.674,0.000,0.000,-0.962,-0.943,-0.863,-1.000,0.142,1.042,-0.798,0.173,0.000,-1.465,1.297,-1.476,-0.006,-1.817,-1.000,0.510,0.000,0.000,1.017,1.838
0.462,-1.493,1.147,1.698,0.000,0.000,-1.522,-1.188,-1.045,-1.000,0.142,1.087,-1.925,-0.378,0.000,-1.240,1.338,-1.754,-0.100,-0.033,-1.000,-0.782,0.000,0.000,1.072,1.363
0.462,-1.478,-0.133,1.698,0.000,0.000,-0.682,-0.576,-1.587,-1.000,0.142,1.426,-0.939,-0.176,0.000,-0.192,1.405,-1.198,-0.228,-1.388,-1.000,-0.782,0.000,0.000,1.183,0.155
0.462,-1.464,-0.636,-1.032,0.000,0.000,-1.082,-1.198,-0.676,-1.000,0.142,1.528,-1.502,-0.428,0.000,-1.989,1.948,-1.754,-0.014,-1.025,-1.000,-0.136,0.000,0.000,0.187,1.622
0.462,-1.449,-0.545,1.357,0.000,0.000,-0.362,-0.940,-1.373,-1.000,0.142,1.392,-0.939,0.109,0.000,-1.465,1.229,-1.615,0.034,-0.980,-1.000,-0.782,0.000,0.000,0.353,0.680
0.462,-1.435,0.141,-0.349,0.000,0.000,-0.482,-1.176,-0.766,-1.000,0.142,1.426,-1.080,0.061,0.000,-0.940,1.351,-0.086,0.092,-1.580,-1.000,-1.427,0.000,0.000,-0.145,-0.460
0.462,-1.420,1.879,1.357,0.000,0.000,-0.902,-1.891,-1.140,-1.000,0.142,1.121,-1.221,0.021,0.000,-1.053,1.541,-1.337,0.020,-1.161,-1.000,-0.136,0.000,0.000,1.348,0.578
0.462,-1.405,-0.545,1.698,0.000,0.000,-0.222,-1.353,-1.408,-1.000,0.142,1.325,-1.502,-0.360,0.000,-1.128,1.080,-1.754,0.157,-0.860,-1.000,-0.782,0.000,0.000,2.289,0.994
0.462,-1.391,0.278,-1.373,0.000,0.000,-1.242,-1.007,-1.580,-1.000,0.142,0.771,-1.080,0.015,0.000,-1.614,1.514,-1.059,0.114,-1.158,-1.000,-2.073,0.000,0.000,1.127,1.435
0.462,-1.376,0.370,-1.373,0.000,0.000,-1.722,-0.292,-1.217,-1.000,0.142,0.906,-0.939,-0.335,0.000,-0.716,0.985,-1.337,0.102,-0.486,-1.000,0.510,0.000,0.000,0.795,0.338
0.462,-1.362,-1.002,1.016,0.000,0.000,-0.982,-2.207,-1.491,-1.000,-7.058,0.986,-1.502,-0.184,0.000,-0.866,1.080,-0.503,0.170,-0.860,-1.000,-1.427,0.000,0.000,1.348,-0.031
0.462,-1.347,-0.133,-1.032,0.000,0.000,-0.322,-1.095,-1.108,-1.000,0.142,1.562,-1.221,-0.183,0.000,-0.753,1.378,-1.059,-0.175,-1.990,-1.000,-0.782,0.000,0.000,0.242,1.516
0.462,-1.333,0.964,-0.349,0.000,0.000,-1.182,-0.987,0.006,-1.000,0.142,1.313,-1.502,0.095,0.000,-1.652,1.555,-0.642,0.261,-1.278,-1.000,-1.427,0.000,0.000,1.957,0.529
0.462,-1.318,-0.225,1.357,0.000,0.000,-0.042,-0.586,-1.169,-1.000,0.142,1.923,-1.502,-0.011,0.000,-1.951,0.836,-1.615,-0.038,-0.681,-1.000,-1.427,0.000,0.000,1.570,1.327
0.462,-1.304,0.507,-0.349,0.000,0.000,-1.542,-1.142,-1.721,-1.000,0.142,1.415,-1.925,0.037,0.000,-1.203,1.324,-1.337,-0.223,-1.569,-1.000,-1.427,0.000,0.000,1.570,0.789
0.462,-1.289,-1.459,0.333,0.000,0.000,-2.082,-1.956,-1.133,-1.000,0.142,0.658,-0.798,-0.534,0.000,-1.689,1.717,-1.476,-0.128,-0.454,-1.000,-1.427,0.000,0.000,0.629,0.585
0.462,-1.275,-0.499,0.674,0.000,0.000,-1.242,-1.392,-1.528,-1.000,0.142,1.471,-0.375,-0.118,0.000,-0.828,0.741,-0.920,0.345,-0.470,-1.000,-0.136,0.000,0.000,1.017,2.422
0.462,-1.260,-0.179,-0.349,0.000,0.000,-1.242,-1.046,-1.121,-1.000,0.142,1.381,-0.798,-0.196,0.000,-0.903,0.687,-0.781,0.336,-1.134,-1.000,-0.782,0.000,0.000,1.348,0.910
0.462,-1.246,0.644,-0.690,0.000,0.000,-1.022,-0.535,-0.984,-1.000,0.142,0.342,-0.657,-0.346,0.000,-0.716,1.338,-1.337,0.373,-0.569,-1.000,0.510,0.000,0.000,1.127,1.089
0.462,-1.231,-0.087,-0.349,0.000,0.000,-0.342,-0.909,-0.663,-1.000,0.142,0.997,-1.221,-0.645,0.000,-0.978,1.229,-0.781,0.004,-0.953,-1.000,-1.427,0.000,0.000,1.072,1.335
0.462,-1.217,1.193,-0.349,0.000,0.000,-1.082,-1.477,-1.359,-1.000,0.142,1.166,-1.221,-0.181,0.000,-1.465,0.972,-1.059,0.081,-1.145,-1.000,-1.427,0.000,0.000,1.017,1.670
0.462,-1.202,-1.962,-1.032,0.000,0.000,-1.842,-1.708,-1.420,-1.000,-7.058,0.534,-1.643,-0.039,0.000,-1.090,1.188,-1.198,-0.247,-2.041,-1.000,-1.427,0.000,0.000,1.017,1.340
0.462,-1.188,-0.362,-0.008,0.000,0.000,-0.722,-1.327,-1.028,-1.000,0.142,1.302,-0.657,-0.066,0.000,-1.240,0.416,-0.503,-0.073,-1.769,-1.000,-1.427,0.000,0.000,1.348,1.291
0.462,-1.173,-1.047,1.016,0.000,0.000,-0.622,-0.718,-1.299,-1.000,0.142,1.336,-0.939,-0.201,0.000,-1.427,1.297,-1.198,0.045,-1.270,-1.000,-0.782,0.000,0.000,0.076,1.552
0.462,-1.159,-0.407,0.674,0.000,0.000,-0.942,-0.199,-1.740,-1.000,0.142,1.765,-1.502,-0.002,0.000,-0.716,1.039,-1.754,0.052,-0.428,-1.000,-1.427,0.000,0.000,1.680,1.124
0.462,-1.144,-1.825,-0.690,0.000,0.000,-1.402,-0.487,-0.496,-1.000,0.142,0.624,-1.080,-0.152,0.000,-0.978,0.849,-0.503,-0.334,-1.481,-1.000,-1.427,0.000,0.000,1.791,1.249
0.462,-1.130,-0.316,-0.690,0.000,0.000,-0.402,-0.219,-1.128,-1.000,-7.058,1.279,-1.221,-0.297,0.000,-0.903,1.256,-0.781,0.148,-1.228,-1.000,-1.427,0.000,0.000,0.685,1.387
0.462,-1.115,1.147,0.674,0.000,0.000,-1.402,-0.963,-1.150,-1.000,0.142,0.308,-1.362,-0.192,0.000,-1.315,0.741,-1.059,0.182,-1.948,-1.000,0.510,0.000,0.000,0.629,0.594
0.462,-1.101,0.324,1.357,0.000,0.000,-1.442,-1.051,-0.699,-1.000,0.142,0.850,-1.221,-0.313,0.000,-0.903,1.134,-1.615,-0.165,-1.073,-1.000,-2.073,0.000,0.000,0.131,2.352
0.462,-1.086,1.833,-1.032,0.000,0.000,-0.522,-1.349,-1.348,-1.000,0.142,1.392,-0.939,-0.115,0.000,-0.603,0.782,-0.642,-0.101,-1.734,-1.000,-1.427,0.000,0.000,0.297,0.791
0.462,-1.072,-0.910,0.674,0.000,0.000,-1.162,-0.609,-1.367,-1.000,0.142,2.127,-0.939,0.042,0.000,-0.529,1.188,-1.337,-0.003,-1.665,-1.000,-0.782,0.000,0.000,1.514,0.666
0.462,-1.057,0.233,-1.373,0.000,0.000,-0.642,-0.591,-1.679,-1.000,0.142,0.104,-1.221,-0.064,0.000,-0.491,0.646,-0.920,-0.225,-1.748,-1.000,-0.782,0.000,0.000,0.961,1.407
0.462,-1.043,0.781,-0.349,0.000,0.000,-1.382,-1.468,-1.848,-1.000,0.142,0.963,-1.221,-0.165,0.000,-1.053,1.310,-1.476,0.034,-1.305,-1.000,-1.427,0.000,0.000,1.238,0.526
0.462,-1.028,0.553,-1.032,0.000,0.000,-0.942,-0.961,-1.484,-1.000,0.142,-0.314,-1.221,-0.405,0.000,-0.978,0.077,-1.615,0.009,-0.231,-1.000,-0.782,0.000,0.000,0.187,0.638
0.462,-1.013,-0.499,0.674,0.000,0.000,-1.042,0.044,-1.771,-1.000,0.142,1.460,-1.925,-0.413,0.000,-1.165,1.243,-1.198,-0.172,-0.319,-1.000,-0.136,0.000,0.000,1.680,1.243
0.462,-0.999,-0.499,0.674,0.000,0.000,-1.002,-1.529,-1.328,-1.000,0.142,0.455,-1.362,-0.196,0.000,-1.277,1.799,-1.059,-0.229,-0.796,-1.000,-2.073,0.000,0.000,0.795,1.476
0.462,-0.984,-1.459,-1.032,0.000,0.000,-0.842,-0.589,-0.626,-1.000,0.142,1.065,-0.939,-0.552,0.000,-1.352,1.446,-1.059,-0.263,-0.486,-1.000,-0.782,0.000,0.000,2.178,0.833
0.462,-0.970,2.199,1.698,0.000,0.000,-0.482,-1.514,-1.329,-1.000,0.142,-0.088,-0.235,-0.286,0.000,-0.566,0.321,-0.781,-0.443,-2.020,-1.000,-0.782,0.000,0.000,1.348,1.375
0.462,-0.955,0.461,-1.373,0.000,0.000,-1.102,-0.780,-0.416,-1.000,0.142,0.895,-0.939,-0.184,0.000,-0.940,1.161,-0.781,-0.127,-0.161,-1.000,0.510,0.000,0.000,1.293,0.035
0.462,-0.941,0.507,-0.349,0.000,0.000,-1.362,-1.408,-1.371,-1.000,0.142,1.584,-2.066,-0.071,0.000,-1.315,0.836,-1.615,0.103,-0.972,-1.000,-1.427,0.000,0.000,0.353,1.122
0.462,-0.926,1.056,2.039,0.000,0.000,-0.902,-0.555,-0.386,-1.000,0.142,1.528,-1.221,-0.198,0.000,-2.064,1.812,-0.642,-0.050,-1.414,-1.000,-1.427,0.000,0.000,1.238,0.716
0.462,-0.912,0.416,-1.373,0.000,0.000,-0.482,-0.203,-0.944,-1.000,0.142,0.906,-0.939,-0.434,0.000,-0.978,0.999,-0.920,0.085,-0.817,-1.000,-0.782,0.000,0.000,0.851,0.935
0.462,-0.897,-0.225,1.016,0.000,0.000,-1.722,-2.020,-1.400,-1.000,0.142,1.901,-1.784,-0.482,0.000,-1.090,0.578,-1.059,0.035,-0.844,-1.000,-1.427,0.000,0.000,0.519,1.261
0.462,-0.883,-0.819,0.674,0.000,0.000,0.278,-1.343,-0.355,-1.000,0.142,1.144,-0.798,-0.219,0.000,-0.791,0.904,-1.337,-0.039,-0.980,-1.000,-0.782,0.000,0.000,1.017,1.344
0.462,-0.868,1.833,1.357,0.000,0.000,-0.602,0.197,-1.017,-1.000,-7.058,1.144,-0.516,-0.033,0.000,-1.951,1.636,-1.198,0.101,-0.804,-1.000,-0.782,0.000,0.000,1.570,0.430
0.462,-0.854,0.416,-1.032,0.000,0.000,-1.062,-0.230,-1.348,-1.000,0.142,1.336,-1.784,-0.356,0.000,-1.240,0.700,-0.920,-0.089,-1.561,-1.000,-1.427,0.000,0.000,1.127,0.336
0.462,-0.839,-0.453,-1.373,0.000,0.000,-1.382,-1.591,-0.934,-1.000,0.142,1.381,-1.221,-0.215,0.000,-1.053,0.700,-1.059,-0.144,-0.785,-1.000,-0.782,0.000,0.000,1.183,0.818
